id,show_id,song_id,set,position,segue,created_at,updated_at,likes_count,slug,note,all_timer,previous_track_id,next_track_id,average_rating
8d375b91-e462-4579-a6a1-d0cc07465315,86e062c2-bd30-4eb9-84cf-cd03d0075117,8f7cb54f-c0d8-4ddf-813e-9e1476f74dcf,S2,4,>,2024-03-09 04:31:05.929476,2024-11-25 12:02:50.348826,0,2024-03-08-fire-will-exchange-s2-4,"",false,a1df9738-508c-42db-a8ff-fcd7c4608b34,3ee632c2-cb86-4dd0-bee6-4ebe89e5c3ad,4.4
709831fb-b695-4e1e-9906-29c3ec64015a,86e062c2-bd30-4eb9-84cf-cd03d0075117,b7c8b805-fef7-441e-8d8c-085b241b6ca1,S2,2,>,2024-03-09 03:48:32.475070,2024-11-25 12:02:54.007074,0,2024-03-08-above-the-waves-s2-2-2,"",false,78255ac1-707a-47e6-9517-cdcbc318fea9,a1df9738-508c-42db-a8ff-fcd7c4608b34,4.83333333333333
ce81f396-4576-4bd4-9443-7489cbf57e09,86e062c2-bd30-4eb9-84cf-cd03d0075117,a628964e-3a03-4424-ade1-f2da1134b4cb,E1,1,"",2024-03-09 04:51:06.342374,2024-11-25 12:02:59.127125,0,2024-03-08-digital-buddha-e1-1,"",false,,,4.54166666666667
5b03f44f-c041-4afe-b355-aff51be24d53,301c7b1d-d3a4-440c-8828-03839851ed8b,0091247b-cd8d-4c95-b685-6b31c548a9e0,S2,6,>,2020-02-22 16:31:48.250531,2022-09-12 17:48:25.056921,0,2001-09-19-triumph,,false,bb96bb21-f5ed-4dbf-ae67-f0b0084e77c5,65b9b41a-d2f9-4b63-977a-6bded077237d,4
aeb5a3ad-ba4d-4673-8621-cb17239bfb24,c9536b7f-3b7f-4854-9afa-2defbac475e9,0b39d856-5ad4-469f-a9a1-c5db2490c515,S1,3,"",2020-02-22 16:32:25.258514,2024-02-02 18:41:12.064991,0,2002-03-08-svenghali,,true,868f033e-1095-47fb-a4a4-6dbcc3d55172,5d88a628-61e9-4235-beec-34cd017aebc8,4.5
13c513c0-1d2f-4424-8f47-6330a6058466,a63211c1-a03d-4895-b70a-9d2e994ca1a9,736cc697-d77f-407e-acd2-83daa4b002f0,S1,8,,2020-02-22 16:33:07.932620,2020-02-22 16:33:07.932620,0,2002-08-06-little-lai-2,,false,ddf1c077-cdca-4e95-84d2-b8f0488540ff,,0
6a0efbe9-02c2-4351-8c4d-4c0578913493,4ceea9c4-62f4-4bcb-a69d-ec24b56a0ca1,36706496-2190-47fe-a002-ec0af441d70e,S1,7,,2020-02-22 16:46:51.351307,2020-02-22 16:46:51.351307,0,2018-07-12-run-like-hell,,false,3f375580-eb01-43c2-b9a3-7a21fe7d2652,,0
9db1d10e-0711-4e44-b968-118bc88a12a2,4ceea9c4-62f4-4bcb-a69d-ec24b56a0ca1,4a0e39f8-d3cd-43b6-82f9-76cb327371da,S1,4,"",2020-02-22 16:46:51.164332,2023-04-06 02:22:00.577016,0,2018-07-12-high-speed-racer,,false,264a49a6-ea94-4eec-afce-1a2519b88d21,64958e89-0c99-48f6-b1ea-b083256d89c0,0
5c45982c-dbbf-4682-94b7-1695e0e33213,301c7b1d-d3a4-440c-8828-03839851ed8b,b7c8b805-fef7-441e-8d8c-085b241b6ca1,S1,3,,2020-02-22 16:31:47.702517,2022-09-12 17:48:04.756970,0,2001-09-19-above-the-waves,,false,10a794a8-6c4b-43ec-bfb8-407d044c26ed,d6b30410-d410-4347-8802-a716b0dae30d,5
f37c88fa-bd28-4dee-bd79-8d5716a626c2,4ceea9c4-62f4-4bcb-a69d-ec24b56a0ca1,af4d5108-ad55-4474-aa26-713dd219ca77,S1,2,>,2020-02-22 16:46:51.036465,2020-02-22 16:46:51.036465,0,2018-07-12-spaga,,false,50d543b4-9535-4fb9-94e0-39a68ed376ac,264a49a6-ea94-4eec-afce-1a2519b88d21,0
64958e89-0c99-48f6-b1ea-b083256d89c0,4ceea9c4-62f4-4bcb-a69d-ec24b56a0ca1,101dddeb-7780-4f16-b819-a3e7e992e684,S1,5,>,2020-02-22 16:46:51.237157,2020-02-22 16:46:51.237157,0,2018-07-12-crystal-ball,,false,9db1d10e-0711-4e44-b968-118bc88a12a2,3f375580-eb01-43c2-b9a3-7a21fe7d2652,0
3f375580-eb01-43c2-b9a3-7a21fe7d2652,4ceea9c4-62f4-4bcb-a69d-ec24b56a0ca1,73f6133e-9dc6-48dc-8e2d-012bb1b25116,S1,6,,2020-02-22 16:46:51.307059,2020-02-22 16:46:51.307059,0,2018-07-12-house-dog-party-favor,,false,64958e89-0c99-48f6-b1ea-b083256d89c0,6a0efbe9-02c2-4351-8c4d-4c0578913493,0
ab096026-4ea7-47d1-bc44-5870957826d6,a63211c1-a03d-4895-b70a-9d2e994ca1a9,1358373c-1a40-4d36-a4c2-b4cfbb768d7c,S2,1,>,2020-02-22 16:33:08.016781,2020-02-22 16:33:08.016781,0,2002-08-06-rock-candy,,false,,8eb09480-7552-432b-93fc-c619d7c72e50,0
de698497-154b-4039-9e5b-db060527e55e,05157308-985c-4341-915d-3003d5dd6f8d,0cd7f2ad-df92-4164-9a72-a461ca3f35be,S1,3,>,2020-02-22 16:46:03.782823,2020-02-22 16:46:03.782823,0,2017-02-04-and-the-ladies-were-the-rest-of-the-night,,false,b81c0aa4-57d5-4e90-b80d-099423bb7e3f,eaf4bf5b-18d0-44c2-9c8f-c05fba19d1d8,0
8ef495da-a0cb-4ef1-a7ea-601e9e3359df,b51d165f-27bd-42c3-bbbb-c4b70929a515,a345a821-dd64-4665-9026-894abc360139,S1,6,,2020-02-22 16:34:57.727985,2022-06-19 17:44:16.149263,0,2003-07-23-morph-dusseldorf,,false,ece90c8a-d9cb-4061-88ea-be02836ff583,,4.5
ece90c8a-d9cb-4061-88ea-be02836ff583,b51d165f-27bd-42c3-bbbb-c4b70929a515,1b2cdf23-a0c7-4663-8890-d804000441ea,S1,5,>,2020-02-22 16:34:57.658034,2022-06-19 17:44:13.328327,0,2003-07-23-bernstein-and-chasnoff,,true,e72b40ff-5b9b-4302-831b-2fc972682e80,8ef495da-a0cb-4ef1-a7ea-601e9e3359df,4.5
7885c718-1b47-4b0d-8d0e-49209f843f59,5960f2b0-48de-490e-9ee1-aa63b6f78882,2abd0f94-5993-486f-8484-0b55aa8da445,S1,5,,2020-02-22 16:45:40.597840,2023-10-17 05:34:17.125662,0,2016-06-02-mulberry-s-dream-2,,false,fe0dedd0-e617-4aff-a585-c8296060dbfd,a2db500b-c99b-4766-84b3-7b79b52e6a46,4.5
1425e4c3-ea64-4da9-98a7-a3e099854567,5960f2b0-48de-490e-9ee1-aa63b6f78882,c6c86090-0e1d-4e07-815a-3f6f9f0fa26e,S1,2,,2020-02-22 16:45:40.287422,2023-10-17 05:34:24.582381,0,2016-06-02-the-devil-s-waltz,,false,47800dde-7427-457e-96b6-eeb8e49bd4a2,d3271114-47ce-4fcd-b0a5-7784e98b5b09,4.5
fe0dedd0-e617-4aff-a585-c8296060dbfd,5960f2b0-48de-490e-9ee1-aa63b6f78882,446b592c-fe42-409d-b70d-32fc6e9337a9,S1,4,>,2020-02-22 16:45:40.413693,2023-10-17 05:34:28.558468,0,2016-06-02-catalyst,,false,d3271114-47ce-4fcd-b0a5-7784e98b5b09,7885c718-1b47-4b0d-8d0e-49209f843f59,4.5
860ac736-da4c-4792-819e-c73bcad7d558,b51d165f-27bd-42c3-bbbb-c4b70929a515,0e86d708-927c-45de-a2b8-4b618ef7355a,S1,1,,2020-02-22 16:34:57.409546,2020-02-22 16:34:57.409546,0,2003-07-23-hope,,false,,9f938aa2-046a-4492-9438-db5c95f0cd70,0
0a57797e-0fbc-44ef-a96d-e38bafdf8067,b51d165f-27bd-42c3-bbbb-c4b70929a515,626d2c0c-78c9-480d-9438-89fd26b61420,S2,6,"",2020-02-22 16:34:58.173349,2024-08-07 03:14:33.958747,0,2003-07-23-helicopters,,false,49f13b9a-5038-4cf5-b2a8-f88baa2a9120,,4
f2f0f84a-46cd-417d-86f6-2cfa63965b9b,a63211c1-a03d-4895-b70a-9d2e994ca1a9,1358373c-1a40-4d36-a4c2-b4cfbb768d7c,S2,3,,2020-02-22 16:33:08.349585,2020-02-22 16:33:08.349585,0,2002-08-06-rock-candy-2,,false,8eb09480-7552-432b-93fc-c619d7c72e50,5c337ddc-d2b9-415c-bfb9-f8ace9616e3b,0
5c337ddc-d2b9-415c-bfb9-f8ace9616e3b,a63211c1-a03d-4895-b70a-9d2e994ca1a9,337b4e70-18b3-44c3-a6ab-93c3fa07cd75,S2,4,>,2020-02-22 16:33:08.408985,2020-02-22 16:33:08.408985,0,2002-08-06-the-overture,,false,f2f0f84a-46cd-417d-86f6-2cfa63965b9b,9bfc1a42-2214-4ea0-bed0-074f9a7d2a49,0
c4a765e3-6596-4d5a-aa8a-127eb33c8cdc,67533f7f-be55-458d-baac-7c297ae94e5b,77fe5397-7bea-4abd-a3db-6d499903382c,S2,9,>,2020-02-22 16:28:39.496758,2022-06-21 13:42:45.368123,0,1999-02-25-plan-b,,false,45a239c2-0acc-4460-84fa-ce71fb9e670b,7d9144ad-c847-44da-8066-21c2dc22b1c6,3.5
1b084a6b-b51c-4ec4-aba5-5e4c3431991c,67533f7f-be55-458d-baac-7c297ae94e5b,f98418ae-748e-4459-8a5c-2b5fefa4c81d,S2,7,,2020-02-22 16:28:39.391039,2022-06-21 13:42:37.203177,0,1999-02-25-nughuffer-2,,false,aba7a157-08b5-4f59-96f2-5bc8d0ebeab8,45a239c2-0acc-4460-84fa-ce71fb9e670b,3.5
39782031-8e10-4d16-b61c-211fa600652d,67533f7f-be55-458d-baac-7c297ae94e5b,226f80c9-441d-4360-b9c2-826bc88b9a51,S1,4,"",2020-02-22 16:28:39.034874,2022-09-13 21:12:29.737411,0,1999-02-25-shem-rah-boo,"A truly incredible jam. Extreme minimalism, with patient and layered Barber jazz serving as the background to droning psychedelic Magner riffs. After the tense droning psychedelia, Magner builds up to a skull-pounding ending.",true,001ccac8-7c12-464e-ab99-76dd64554680,,3.83333333333333
3e6b9997-2136-4fd8-8a08-98f0e751e5a8,788704c5-2544-4056-b3ab-c8467fe0d976,3f5505cc-906e-47b4-9e19-6a43c7e82540,S2,5,,2020-02-22 16:31:28.204671,2020-02-22 16:31:28.204671,0,2001-05-07-aceetobee,,false,97a2778d-23cf-4d26-87cf-2f7c09040e62,,0
8df7cf71-b358-4995-bcd0-c6ea9187b6d4,67533f7f-be55-458d-baac-7c297ae94e5b,393227db-46b0-42eb-a6e6-f5d91502e6b7,S2,5,,2020-02-22 16:28:39.291258,2022-06-21 13:42:31.818115,0,1999-02-25-once-the-fiddler-paid,,false,83808e5a-860b-4de1-95fe-7f6e532233fc,aba7a157-08b5-4f59-96f2-5bc8d0ebeab8,4
3ad0da7a-efa5-452b-9e26-ae052e0ef5cb,67533f7f-be55-458d-baac-7c297ae94e5b,1aa804c3-7dc1-4007-aa9d-a5e8ac93f34a,S2,3,"",2020-02-22 16:28:39.180872,2022-09-13 21:12:15.834056,0,1999-02-25-basis-for-a-day-2,An excellent Basis ending caps off this Nughuffer > Basis,false,88ecc40d-fee2-4859-8581-4c44c0de62ab,83808e5a-860b-4de1-95fe-7f6e532233fc,4.5
88ecc40d-fee2-4859-8581-4c44c0de62ab,67533f7f-be55-458d-baac-7c297ae94e5b,f98418ae-748e-4459-8a5c-2b5fefa4c81d,S2,2,>,2020-02-22 16:28:39.112086,2022-02-18 18:33:08.295131,0,1999-02-25-nughuffer,"Magner makes ample use of the 1998 synths in the earliest part, and layers on more electronic trance effects as the jam develops. There is some excellent interplay between him and Barber in this part, until a breakdown around the nine minute mark. From here the jam loses a bit of focus until another breakdown around the thirteen minute mark. The jam enters a very Barber-dominated passage of type two as it builds to a powerful Basis ending.",false,a9a8ca97-5ee3-4013-ba62-8ecda39d56b4,3ad0da7a-efa5-452b-9e26-ae052e0ef5cb,4
2efb1dc5-b04e-4ada-bed4-0bd2be6391ee,cff8baae-837f-43d3-92db-11ecbe1af622,e8da3448-1d23-4337-a754-3d56b3ee4970,S1,1,>,2020-02-22 16:31:59.727543,2023-04-06 20:49:37.198115,0,2001-11-01-linus-and-lucy,"After leaving the poppy bliss of the Peanuts behind, the jam settles into darker territory and dub. It builds to a fast-paced trance, reprises the Peanuts riff, and drops into Barfly territory.",false,,5b9befec-f917-4061-9943-731fead9827a,4.41666666666667
823d46eb-c11b-4bfc-ac8f-fb7781087b39,79cae4a4-0272-48b0-a02b-c9fbb875d4fd,d035c236-9e57-4565-a21b-02a0d94bb792,S1,2,>,2020-02-22 16:47:05.385371,2023-11-23 07:22:26.766448,0,2018-12-29-resurrection,,false,a6ad00e0-a623-4016-bd08-5d71188b96de,7554eddb-c67c-490b-8100-c4e5aaeeb42a,4.5
308e913c-c480-4054-ad8f-85cbfc9e1dc7,0dd397de-b188-4dac-9b78-f47a4b4130dc,736cc697-d77f-407e-acd2-83daa4b002f0,E1,1,,2020-02-22 16:40:28.416575,2022-07-14 18:54:22.150042,0,2009-01-25-little-lai,,false,,,5
83b86cec-8d46-4571-bab0-067254cf9500,9adec077-998d-491b-9ecc-3b4ffdb79679,4fa64521-688d-49c3-82b2-651520bde916,S1,6,>,2020-02-22 16:46:34.079417,2020-02-22 16:46:34.079417,0,2017-12-04-stone,,false,c78b2fe9-4d16-4554-ae56-89fbdbb72e59,1c8a22f0-3c5a-45e3-ba42-66860b2cc125,0
1372d588-449a-4764-98b2-e6837400154e,9adec077-998d-491b-9ecc-3b4ffdb79679,2abd0f94-5993-486f-8484-0b55aa8da445,S1,8,,2020-02-22 16:46:34.195527,2020-02-22 16:46:34.195527,0,2017-12-04-mulberry-s-dream,,false,1c8a22f0-3c5a-45e3-ba42-66860b2cc125,,0
c78b2fe9-4d16-4554-ae56-89fbdbb72e59,9adec077-998d-491b-9ecc-3b4ffdb79679,40fb60bb-071c-4a34-a3c8-76954414b47c,S1,5,"",2020-02-22 16:46:34.004610,2023-04-06 02:17:54.057555,0,2017-12-04-rivers,,false,c7201885-ce9c-4b70-95f7-dfdaaaf9dae6,83b86cec-8d46-4571-bab0-067254cf9500,0
dd015858-d87b-4ed4-b0b6-b4509a89ddbc,788704c5-2544-4056-b3ab-c8467fe0d976,55d1a669-d60e-48de-80da-e6524976c0c9,S1,1,,2020-02-22 16:31:27.608178,2020-02-22 16:31:27.608178,0,2001-05-07-little-betty-boop,,false,,436b4c03-e985-4568-a5f7-15961df43186,0
436b4c03-e985-4568-a5f7-15961df43186,788704c5-2544-4056-b3ab-c8467fe0d976,b897270b-79af-4dcc-bf0b-68c43f064e5c,S1,2,,2020-02-22 16:31:27.647153,2020-02-22 16:31:27.647153,0,2001-05-07-three-wishes,,false,dd015858-d87b-4ed4-b0b6-b4509a89ddbc,ddf992a6-8576-4806-8a3f-d5d8879c49e1,0
8e23edde-ff3a-45ec-b5a2-e9b527d1d226,898723ff-bff9-4b0f-a515-9c4fd33b4c20,7cc00989-c864-4104-9a07-af3d0801cc61,E1,1,,2020-02-22 16:47:31.130970,2023-08-30 10:44:20.576877,0,2019-11-21-spy,,false,,,4.6
1803862a-14fd-426a-b76d-55914c71470f,df02aee3-9d34-4b76-b6ec-e9217b2f8aaf,c6999c89-7242-4a6f-8de5-d621c19a4fb2,S2,5,>,2020-02-22 16:38:34.936513,2022-07-12 22:20:02.790608,0,2007-10-26-crickets,,false,423e6f54-a54e-45b5-a973-380c50740755,85116d46-90a0-4944-9872-dc13f4cbe69b,4.8
49249ce5-c253-4604-b7e4-a31e3b98e78e,df02aee3-9d34-4b76-b6ec-e9217b2f8aaf,21556014-aa6e-4f53-8beb-e4a378998360,S1,1,>,2020-02-22 16:38:34.293572,2022-07-12 22:19:43.239934,0,2007-10-26-7-11,,true,,f71de5d6-1376-4178-ad54-75890cd0080c,4.16666666666667
52680165-2397-4973-b807-4ca423053709,df02aee3-9d34-4b76-b6ec-e9217b2f8aaf,66fd52d5-8886-403f-9bbf-cb1d8e5af461,S2,1,,2020-02-22 16:38:34.574969,2022-07-12 22:19:54.655491,0,2007-10-26-voices-insane,,false,,cfe75ca5-9115-415a-bef2-9194e6fd28fb,4
6eaf01e0-91b4-4578-a7d8-292b9eb05da8,20c21acb-73fe-4a0f-ab76-3ce4d5fde3d2,e7307d2e-9995-48d3-b894-19aafaf9f613,S1,4,"",2022-06-11 02:14:51.180577,2023-10-17 12:24:08.189695,0,2022-06-10-miracles-s1-4,"",false,3f712236-6e1b-4592-b62f-455a39bc3a1b,85745e8d-7004-4b9d-b518-72652053808d,4.75
98005db7-0ac4-41d0-a1ba-f8f28a9a6f17,898723ff-bff9-4b0f-a515-9c4fd33b4c20,b09b7fed-2601-488d-8134-40b8111b6f68,S2,5,,2020-02-22 16:47:30.869215,2023-08-30 10:44:11.601679,0,2019-11-21-station,,false,25438e36-93d3-43db-9b31-2a5b449ff6cb,3d9a53ea-3426-4636-93da-81532cc543d9,4.5
25438e36-93d3-43db-9b31-2a5b449ff6cb,898723ff-bff9-4b0f-a515-9c4fd33b4c20,0cd7f2ad-df92-4164-9a72-a461ca3f35be,S2,4,,2020-02-22 16:47:30.804663,2023-08-30 10:44:02.746747,0,2019-11-21-and-the-ladies-were-the-rest-of-the-night-2,,false,b5f94a48-dd2c-4503-b645-4dc11a4bb6d2,98005db7-0ac4-41d0-a1ba-f8f28a9a6f17,4.5
36938ad9-9bac-4665-b834-70b14ef9a006,d85b190b-fdaa-4bd7-8a98-f90f7dfa4e4a,60e33661-3df5-4476-916e-8a2d05d12dae,S2,6,"",2023-07-08 04:52:51.089694,2023-09-05 13:41:53.925775,0,2023-07-07-to-be-continued-s2-6,"",false,39ad3103-d37b-4718-aa08-263d5ed57697,,3.16666666666667
797aa129-cc71-4f61-a813-eadd7d0afa0d,5541dc57-b73d-430f-9422-b2838d1ba6a0,981ba91f-7e39-4140-aa5c-4aa8d96a876f,S2,4,>,2020-02-22 16:38:42.551902,2021-08-30 20:24:05.324370,0,2008-01-16-munchkin-invasion,,false,f3b10a7e-7387-4035-898f-70112fb3c34f,dc64bec7-c834-4687-b574-28fb0959d1d4,5
dc64bec7-c834-4687-b574-28fb0959d1d4,5541dc57-b73d-430f-9422-b2838d1ba6a0,a345a821-dd64-4665-9026-894abc360139,S2,5,"",2020-02-22 16:38:42.659272,2021-08-30 20:24:10.839634,0,2008-01-16-morph-dusseldorf-2,,false,797aa129-cc71-4f61-a813-eadd7d0afa0d,1d03194d-2a76-4667-a7e2-dbe18a2d2d12,4
a2db500b-c99b-4766-84b3-7b79b52e6a46,5960f2b0-48de-490e-9ee1-aa63b6f78882,0e86d708-927c-45de-a2b8-4b618ef7355a,S1,6,>,2020-02-22 16:45:40.656947,2023-10-17 05:34:18.719006,0,2016-06-02-hope,,false,7885c718-1b47-4b0d-8d0e-49209f843f59,53a18311-27ee-4683-a8d9-4384621c2fa6,4.5
8ceb3930-bb57-4f7c-ba5d-a9a4c35fc2ea,6c875e7c-df59-400e-855d-0e32867a1b4d,c5134cd9-cc82-472b-9dfa-994f64f0954b,S1,1,>,2020-02-22 16:45:59.575579,2020-02-22 16:45:59.575579,0,2016-12-31-save-the-robots,,false,,3ac7cede-5966-439b-a311-bb8c8d204770,0
575b53da-840b-442b-9655-58a3d5a7a2bc,6c875e7c-df59-400e-855d-0e32867a1b4d,da9f2a40-831e-429b-a352-4bdf49912094,S1,3,>,2020-02-22 16:45:59.704816,2020-02-22 16:45:59.704816,0,2016-12-31-the-champions,,false,3ac7cede-5966-439b-a311-bb8c8d204770,c061b4d3-ecd3-4cc2-924d-bd5f72e2521f,0
9482bf90-663a-45f1-8942-66f6718a4c0c,adb9d759-110a-4084-bdd5-b1992f68a191,f98418ae-748e-4459-8a5c-2b5fefa4c81d,S2,6,"",2024-09-09 05:44:19.168251,2024-09-09 18:14:05.341970,0,2024-09-08-nughuffer-s2-6,"",false,e716a957-4f0c-4265-9276-cb1f40a88e18,,5
00483faf-45a3-4162-b877-aec0d3e62199,44ddf1ad-eb14-41cf-a7ac-0c71257eb542,26a472e6-a08d-475f-8a53-a5fd165fb300,E1,1,>,2020-02-22 16:46:01.810831,2024-08-25 20:26:32.518511,0,2017-02-02-wet,,false,,c351707e-42fb-4fc6-b26b-2fdc00710d38,3.5
ee9685e9-e63b-4fbf-8ad8-caa4c3b9c306,44ddf1ad-eb14-41cf-a7ac-0c71257eb542,337b4e70-18b3-44c3-a6ab-93c3fa07cd75,S2,3,,2020-02-22 16:46:01.520928,2024-08-25 20:26:17.510780,0,2017-02-02-the-overture-2,,false,ee839058-a986-427a-b348-3df1e3f8ad00,8e57cbff-4de1-4a39-9094-c0b092b9bf33,4.5
ecbb1d13-b2b9-4c1e-aa28-ee9d01257f48,adb9d759-110a-4084-bdd5-b1992f68a191,1d813e1f-f852-48c6-9f91-043541454f86,E1,1,"",2024-09-09 05:44:54.030312,2024-09-09 18:21:47.721267,0,2024-09-08-little-shimmy-in-a-conga-line-e1-1,"",false,,,5
3c9644f1-abe0-4ae5-b5ca-8404ee2d3da9,adb9d759-110a-4084-bdd5-b1992f68a191,3416e51d-0419-4cee-8e77-188aa3f1a34c,S1,4,>,2024-09-09 04:25:23.592831,2024-09-10 03:34:18.269211,0,2024-09-08-shadow-s1-4,"",false,fa1db78d-ff8b-4d41-a852-cfa3e5b9e32a,ec06129f-cb8a-4e10-8910-c773be078deb,5
12df60d0-9d47-4515-9118-183ffe091fb1,1997925a-5a1d-48f2-9d13-8bfaff2a9ebf,aba63063-b8b0-4d5a-9a64-b2baac695883,S2,4,>,2022-06-20 02:00:37.277541,2023-10-17 12:24:52.699821,0,2022-06-19-confrontation-s2-4,"",false,0db6587e-9254-463a-8a23-e7fc69afe7f6,ffa52177-b6a9-4cde-805d-39bcfa39f716,4.65384615384615
28b2e3a0-a5ad-4174-8798-5607a099d7dc,1794d2cd-b980-46fb-a0d5-6af0db2794f3,12e70615-9b9c-4105-a4a8-797bd3e35be4,E1,1,,2020-02-22 16:38:46.815512,2020-02-22 16:38:46.815512,0,2007-12-28-mastermind,,false,,,0
044808be-dc23-4d85-b04b-9c36b92e70b8,1794d2cd-b980-46fb-a0d5-6af0db2794f3,1e7b4404-d281-4a2e-b557-53bf64f5a4a7,S1,2,>,2020-02-22 16:38:46.147356,2020-02-22 16:38:46.147356,0,2007-12-28-caterpillar,,false,428fa060-a4a6-44bf-a671-0f0c267c2745,7aed996a-4acc-4a93-8e10-0730a77a9844,0
50a209c7-e544-4b39-8a16-6aa5865f46ba,1794d2cd-b980-46fb-a0d5-6af0db2794f3,1e7b4404-d281-4a2e-b557-53bf64f5a4a7,S1,4,,2020-02-22 16:38:46.262211,2020-02-22 16:38:46.262211,0,2007-12-28-caterpillar-2,,false,7aed996a-4acc-4a93-8e10-0730a77a9844,c7cf8eac-1f52-4f76-9e63-f09a1c0d4340,0
7b11ed1a-ef0f-4935-b3db-e7d8ef7898d2,788704c5-2544-4056-b3ab-c8467fe0d976,981ba91f-7e39-4140-aa5c-4aa8d96a876f,S2,2,>,2020-02-22 16:31:27.993143,2023-12-08 13:29:23.018529,0,2001-05-07-munchkin-invasion,"Scintillating, light trance yields to percussive jamming. What follows is a completely unique take on The Very Moon intro.
",true,96cdd44b-c96b-4682-90bc-6b99aae13c2a,7fdead5d-5adb-4555-8ed1-714c7e0e1ac9,4.75
ec06129f-cb8a-4e10-8910-c773be078deb,adb9d759-110a-4084-bdd5-b1992f68a191,a633dafa-d9ec-4882-a9f8-89531558cf35,S1,5,>,2024-09-09 04:25:46.910143,2024-09-09 18:20:29.440991,0,2024-09-08-no-recollection-s1-5,"",false,3c9644f1-abe0-4ae5-b5ca-8404ee2d3da9,ffe2bb0a-156c-4705-b119-db5dd2bf4c19,5
02124d08-bfac-4dae-b5bc-e188d096669e,adb9d759-110a-4084-bdd5-b1992f68a191,66fd52d5-8886-403f-9bbf-cb1d8e5af461,S2,4,>,2024-09-09 05:43:45.495371,2024-09-09 18:21:25.205651,0,2024-09-08-voices-insane-s2-4,"",false,26b3c218-5c32-49e7-9cf9-623d6c43f1bb,e716a957-4f0c-4265-9276-cb1f40a88e18,5
26b3c218-5c32-49e7-9cf9-623d6c43f1bb,adb9d759-110a-4084-bdd5-b1992f68a191,8f7cb54f-c0d8-4ddf-813e-9e1476f74dcf,S2,3,>,2024-09-09 05:43:11.855634,2024-09-09 18:14:00.460791,0,2024-09-08-fire-will-exchange-s2-3,"",false,f25c17a8-291a-4e75-bd9a-d4800e7a53fc,02124d08-bfac-4dae-b5bc-e188d096669e,5
e716a957-4f0c-4265-9276-cb1f40a88e18,adb9d759-110a-4084-bdd5-b1992f68a191,551338d3-26bd-4c81-973d-696089b0212d,S2,5,>,2024-09-09 05:44:05.291734,2024-09-09 08:56:57.200062,0,2024-09-08-abraxas-s2-5,"",false,02124d08-bfac-4dae-b5bc-e188d096669e,9482bf90-663a-45f1-8942-66f6718a4c0c,5
6379d3e5-6ddd-40b7-8ed1-e2e1b5d110cc,adb9d759-110a-4084-bdd5-b1992f68a191,f98418ae-748e-4459-8a5c-2b5fefa4c81d,S2,1,>,2024-09-09 05:42:07.465789,2024-09-09 18:13:56.235850,0,2024-09-08-nughuffer-s2-1,"",false,,f25c17a8-291a-4e75-bd9a-d4800e7a53fc,5
d04c0a49-d51b-406f-8ec4-c3c43836cc18,adb9d759-110a-4084-bdd5-b1992f68a191,72c45c22-b706-4632-a48c-95455ee82764,S1,2,>,2024-09-09 04:24:47.754682,2024-09-09 18:13:46.125747,0,2024-09-08-floodlights-s1-2,"",false,33924851-31f0-48b1-b460-ce54f8b22be8,fa1db78d-ff8b-4d41-a852-cfa3e5b9e32a,5
fa1db78d-ff8b-4d41-a852-cfa3e5b9e32a,adb9d759-110a-4084-bdd5-b1992f68a191,36d43cd4-133e-4e12-ae84-e48913fb5ad6,S1,3,>,2024-09-09 04:25:04.206603,2024-09-09 18:13:49.683433,0,2024-09-08-country-royale-s1-3,"",false,d04c0a49-d51b-406f-8ec4-c3c43836cc18,3c9644f1-abe0-4ae5-b5ca-8404ee2d3da9,5
ffe2bb0a-156c-4705-b119-db5dd2bf4c19,adb9d759-110a-4084-bdd5-b1992f68a191,0b39d856-5ad4-469f-a9a1-c5db2490c515,S1,6,"",2024-09-09 04:26:21.479798,2024-09-09 18:20:55.133682,0,2024-09-08-svenghali-s1-6,"",false,ec06129f-cb8a-4e10-8910-c773be078deb,,5
f25c17a8-291a-4e75-bd9a-d4800e7a53fc,adb9d759-110a-4084-bdd5-b1992f68a191,aff62144-b337-4343-999f-eae3294074af,S2,2,>,2024-09-09 05:42:37.911116,2024-11-25 12:21:22.937878,0,2024-09-08-mr-don-s2-2,"",false,6379d3e5-6ddd-40b7-8ed1-e2e1b5d110cc,26b3c218-5c32-49e7-9cf9-623d6c43f1bb,4.875
33924851-31f0-48b1-b460-ce54f8b22be8,adb9d759-110a-4084-bdd5-b1992f68a191,0b39d856-5ad4-469f-a9a1-c5db2490c515,S1,1,>,2024-09-09 04:24:27.527411,2024-11-25 12:21:46.900683,0,2024-09-08-svenghali-s1-1,"",false,,d04c0a49-d51b-406f-8ec4-c3c43836cc18,4.92857142857143
96cdd44b-c96b-4682-90bc-6b99aae13c2a,788704c5-2544-4056-b3ab-c8467fe0d976,0091247b-cd8d-4c95-b685-6b31c548a9e0,S2,1,>,2020-02-22 16:31:27.902090,2023-12-08 13:29:11.011690,0,2001-05-07-triumph,"After a few minutes of type one shredding, the jam settles down into a steady trance vehicle. It covers a lot of ground, moving from melancholy to slightly menacing, dub-adjacent jamming. It seems to be heading for an inverted Ape before it returns to Munchkin territory.
",true,,7b11ed1a-ef0f-4935-b3db-e7d8ef7898d2,5
